benchmark,model,provider,item_id,category,proportion,order,trial_index,coordination_tokens,reasoning_tokens,task_tokens_full,task_tokens_used,task_truncated,prediction,answer,correct,score_hits,score_total,score_fraction,input_tokens_used,output_tokens_used,elapsed_ms
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,0,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1296
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,1,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1184
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,2,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1410
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,3,3072,1024,767,767,False,"[""31"", ""109000"", ""21"", ""120"", ""750"", ""15"", ""20"", ""800"", ""30"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,4082,89,1162
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,4,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1277
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,5,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1118
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,6,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1115
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,7,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1697
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,8,3072,1024,767,767,False,"[""31"", ""109000"", ""18"", ""120"", ""750"", ""15"", ""16"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,6,10,0.6,4082,89,1389
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.75,reason_first,9,3072,1024,767,767,False,"[""31"", ""109000"", ""21"", ""120"", ""750"", ""15"", ""20"", ""800"", ""38"", ""10.5""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,5,10,0.5,4082,89,1101
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,0,3686,410,767,410,True,"[""35"", ""114000"", ""23"", ""120"", ""375"", ""12"", ""10"", ""12"", ""10"", ""12""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1151
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,1,3686,410,767,410,True,"[""27"", ""114000"", ""21"", ""120"", ""375"", ""12"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1287
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,2,3686,410,767,410,True,"[""27"", ""114000"", ""22"", ""120"", ""375"", ""12"", ""100"", ""100"", ""100"", ""100""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,90,1587
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,3,3686,410,767,410,True,"[""27"", ""114000"", ""22"", ""120"", ""375"", ""12"", ""12"", ""12"", ""12"", ""12""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1167
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,4,3686,410,767,410,True,"[""27"", ""114000"", ""21"", ""120"", ""375"", ""12"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1174
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,5,3686,410,767,410,True,"[""27"", ""114000"", ""21"", ""120"", ""375"", ""12"", ""100"", ""10"", ""12"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,87,1176
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,6,3686,410,767,410,True,"[""35"", ""114000"", ""22"", ""120"", ""375"", ""12"", ""12"", ""12"", ""12"", ""12""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1077
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,7,3686,410,767,410,True,"[""27"", ""114000"", ""22"", ""120"", ""375"", ""15"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,86,1112
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,8,3686,410,767,410,True,"[""27"", ""114000"", ""21"", ""120"", ""375"", ""12"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1145
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,coord_first,9,3686,410,767,410,True,"[""35"", ""114000"", ""21"", ""120"", ""375"", ""12"", ""10"", ""12"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,1,10,0.1,4362,86,1125
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,0,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", """", """", """", """", """"]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,45,1057
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,1,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", """", """", """", """", """"]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,45,1041
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,2,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", """", """", """", """", """"]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,45,1221
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,3,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", ""12"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,86,1566
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,4,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", ""12"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,86,1169
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,5,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", ""12"", ""10"", ""12"", ""10"", ""16""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,86,1282
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,6,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", ""12"", ""10"", ""12"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,86,1174
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,7,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", """", """", """", """", """"]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,45,1050
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,8,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", ""12"", ""120"", ""100"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,88,1224
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-0,gsm8k_pack,0.9,reason_first,9,3686,410,767,410,True,"[""35"", ""109000"", ""18"", ""120"", ""375"", ""12"", ""10"", ""10"", ""10"", ""10""]","[""31"", ""114,200"", ""18"", ""120"", ""750"", ""15"", ""33"", ""800"", ""34"", ""9""]",False,2,10,0.2,4362,86,1261
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,0,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1137
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,1,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,926
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,2,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1080
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,3,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1033
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,4,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1189
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,5,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1168
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,6,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1278
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,7,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,990
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,8,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1101
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,coord_first,9,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1106
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,0,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,979
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,1,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1009
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,2,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1328
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,3,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1195
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,4,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1160
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,5,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,3890
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,6,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1014
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,7,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1059
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,8,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1332
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.0,reason_first,9,0,4096,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,707,82,1157
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,0,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1249
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,1,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1198
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,2,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,2144
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,3,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1013
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,4,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1068
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,5,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1049
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,6,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1100
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,7,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1224
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,8,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1067
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,coord_first,9,1024,3072,665,665,False,"[""14"", ""12"", ""5"", ""19"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,1792,82,1234
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,0,1024,3072,665,665,False,"[""14"", ""12"", ""3.75"", ""31"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,5,10,0.5,1791,85,1265
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,1,1024,3072,665,665,False,"[""14"", ""12"", ""2.5"", ""23"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,4,10,0.4,1791,84,1158
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,2,1024,3072,665,665,False,"[""14"", ""12"", ""2.5"", ""23"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,4,10,0.4,1791,84,1334
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,3,1024,3072,665,665,False,"[""14"", ""12"", ""2.5"", ""23"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,4,10,0.4,1791,84,1190
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,4,1024,3072,665,665,False,"[""14"", ""12"", ""3"", ""31"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,5,10,0.5,1791,82,1143
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,5,1024,3072,665,665,False,"[""14"", ""12"", ""3"", ""31"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,5,10,0.5,1791,82,1022
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,6,1024,3072,665,665,False,"[""14"", ""12"", ""2.5"", ""23"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,4,10,0.4,1791,84,1122
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,7,1024,3072,665,665,False,"[""14"", ""12"", ""2.5"", ""23"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,4,10,0.4,1791,84,1330
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,8,1024,3072,665,665,False,"[""14"", ""12"", ""2.5"", ""23"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,4,10,0.4,1791,84,1270
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.25,reason_first,9,1024,3072,665,665,False,"[""14"", ""12"", ""3.75"", ""31"", ""11"", ""1610"", ""6"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,5,10,0.5,1791,85,1455
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.5,coord_first,0,2048,2048,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""224"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,6,10,0.6,2882,82,1064
gsm8k_pack,gemini-2.5-flash,google,gsm8k-pack-20260429-1,gsm8k_pack,0.5,coord_first,1,2048,2048,665,665,False,"[""14"", ""12"", ""5"", ""31"", ""11"", ""1610"", ""2"", ""112"", ""123"", ""21""]","[""24"", ""12"", ""5"", ""31"", ""17"", ""1596"", ""2"", ""112"", ""123"", ""21""]",False,7,10,0.7,2882,82,1044
